MTRN,BEP,FARM,KAI,KNW,ISDR,DYAI,MITK,PRTG,GILD,TNL,NBIX,ONCY,ARR,KLIC,EAT,QUBT,MRKR,LFMD,NEPH,CYTH,KOSS,FKWL,FLEX,AEHL,TSCO,FLNT,IHT,QCRH,FLS,IMAX,OXM,QUIK,FNB,WCN,RBCAA,WEYS,NSYS,RELX,SJT,WFCF,LIXT,DVAX,CHCI,PALT,NTWK,ALRS,FUN,HL,NVS,NWG,BCAL,SNA,BCML,WTW
0.01905526,0.03063607,0.034601983,0.042703223,0,-0.333333296,-0.0666667,1,0,-0.015052014,0.030667046,0.113168662,0.037267061,-0.01069498,0.045929187,0.040439554,0,0.2,-0.142857143,0.121212067,0,-0.159171519,0.066666683,0.050913872,0,-0.006399135,0,0,0.046429093,0.110719127,0.022354709,0.062852538,0.138888852,0,0.029066376,0.052737574,-0.087221636,0.089347073,0.087988464,0.048912053,-0.157894779,0,-0.026548689,0.068181832,0,0.016949136,0,0.031853114,0.039251926,-0.000188557,0.217142859,0,0.071507039,0.006622478,-0.012115552
-0.052590783,0.04935583,-0.070977333,-0.010735864,0,0.250000042,0,-0.580000013,-0.1875,-0.037666736,-0.07642919,-0.072088702,-0.017964062,0.001080561,-0.001996006,-0.095009818,0,-0.333333333,0,0.216216244,0,0,0,-0.062111848,-0.016042798,-0.037086463,0.006944444,0,-0.037542722,-0.020404177,-0.051020393,-0.06621797,-0.040650342,-0.133142896,-0.039906327,-0.126994146,-0.066110939,-0.083596246,-0.036801354,0.016322524,0,0,0.118181836,-0.021276576,-0.213483106,-0.150000016,0,-0.020869742,0.09712209,-0.009412435,-0.075117239,0,-0.019507116,0,-0.02358491
-0.050986868,-0.008018302,0.028799957,-0.014469406,0,-0.600000013,0,0.333333381,0.153846154,-0.000447567,-0.020215006,-0.017928317,-0.018292673,0,-0.042000156,-0.030752944,0,0.25,-0.099999984,-0.044444426,0,0.161154176,-0.062500014,0.003973584,0.005434826,0.008533372,0,-0.117647275,0,-0.03281872,-0.00614446,0.004171545,-0.025423733,0.021094231,-0.078272827,-0.03472203,0.004759078,0.067125623,-0.025000169,0.008156111,0,0.076923077,-0.048780518,-0.130434805,0,-0.019607825,0,-0.022646305,-0.039343862,0.023755298,-0.055837627,0,0.002966632,0,-0.002576504
-0.058058666,0.003233246,0.00233293,-0.000815865,0.333333333,0,0,0.071428609,0,0.04475272,-0.023210617,-0.006085139,-0.012422395,0,-0.03757804,-0.030634778,0,0.4,0.037037001,-0.093023313,0,-0.030303186,0.066666683,-0.02242752,0,0.001143612,0,0,0,-0.009139515,0.009273635,-0.042673927,-0.052173921,0.036152327,-0.022547504,0.098446948,-0.028419134,-0.058064463,-0.001209352,-0.01390635,0,0,0.051282085,-0.049999953,0,-0.039999962,0,0,-0.05631414,0.011694799,0.037634318,0,-0.016008255,0.006578973,-0.006780735
-0.080036919,0.023093268,0.005042628,0,-0.25,1.500000084,0,0,-0.066666667,0.007710602,0.011221491,0.01836728,-0.025157178,-0.016198107,0.004338169,0.007900789,-0.05,0,-0.142857094,0.02564107,0,0,0,0.016194461,-0.027027018,0.033576904,0,-0.111111144,0,0.005937066,0.003062784,0.011045377,-0.064220215,0.001246289,0.028759731,0.007239434,0.021024045,0.053082181,0.018164076,0.017691981,-0.124999976,0,0.040650406,-0.184210524,0.271428506,0.026041666,0,-0.009086934,0.001808326,0.014311683,0.085492284,0,0.004420965,0,0.036736023
-0.011999893,-0.011377813,-0.016209972,-0.006530255,0,-0.100000047,0.071428609,0,-0.285714286,0.033793809,0.029372765,-0.008016025,0.051612853,0.018660081,0.041036896,0.008398979,-0.026315789,-0.142857143,0,-0.075000021,0,0.008191515,-0.125000028,0.023904318,0,0.005303837,0,0,0.05177307,-0.05807324,-0.007633617,0.0050722,0.009803946,-0.006222593,0.02358769,0.058863206,0.009250793,-0.060162582,0.000951612,-0.01834866,0,0,-0.031250044,-0.129032295,0,-0.050761419,0,-0.036680446,-0.043321121,-0.007054688,-0.047732701,-0.162790698,-0.031866289,0,-0.002195069
-0.108299706,-0.061158822,-0.071008178,-0.095316463,0,-0.555555547,-0.2666667,-0.0666667,-0.3,-0.127467239,-0.056436018,-0.076767607,-0.067484669,0.003233171,-0.085062564,-0.039422686,0,0,0.1666666,0.081081106,-0.25,0,0.107142842,-0.086900093,0,-0.032314824,0,0,-0.048550486,-0.091753277,-0.078461574,-0.022903518,-0.048543676,-0.078271826,-0.054338849,-0.083710065,0.004139535,-0.057093493,-0.11478131,-0.052699949,-0.107142834,-0.142857143,0.314516108,0,0,-0.090909128,0,-0.0490242,-0.083018922,-0.030971128,-0.310776937,0.111111111,-0.065648127,0,0.037083641
0.053916105,-0.026285808,0.050253421,0.034059742,0,-0.250000042,0.272727285,0,0.857142857,0.075165292,0.05577934,0.02625818,-0.013157866,-0.013963683,0.022676179,0.034103983,0.054054054,0,0.035714337,0.049999979,-0.333333333,0,-0.064516069,0.005681743,0.003333268,-0.044752074,-0.013793103,-0.083333157,-0.057405799,0.093630052,-0.011686093,0.026221279,0.071428537,0.085597765,0.031889601,0.069488606,-0.014428939,-0.073394428,0.077583907,0.04220389,0,-0.166666667,-0.128834327,-0.111111132,0,0.047058779,0,0.036536386,-0.037037191,-0.006580064,0.163636376,0,0.024912526,0,-0.022424256
-0.036617928,0.005281948,0.002814557,-0.04259981,0,-0.333333296,-0.214285722,0,-0.384615385,-0.007232361,-0.0267343,-0.027718574,0,-0.003267923,-0.026607844,-0.006707568,0,0.166666667,0.172413787,-0.238095243,0,0,-0.020689717,-0.015536742,-0.014396366,-0.027824237,-0.027972028,0,0.015037263,-0.014306371,-0.028716229,-0.036004376,0.038095267,-0.001877402,-0.007288815,0.003297988,-0.017328709,0.079207842,0.016940916,0.015777083,0.200000072,0,0.056338042,1.04166677,-0.426966303,0.039325887,0,-0.00772565,0.014957222,0.008894707,0.012499961,0,-0.004937725,0,-0.004339786
-0.125209919,-0.022767335,-0.030473197,-0.069724887,0,1,0.272727285,-0.250000027,0.25,-0.013465804,-0.073250327,-0.030701725,-0.080000024,-0.016393656,-0.066059164,-0.03995513,0,-0.142857143,0,-0.031249988,0,-0.081249984,0.021126825,-0.077474875,-0.011236043,-0.065068663,0.017266216,0,-0.014814494,-0.195085699,-0.073043492,-0.016465794,-0.119266096,-0.031348149,-0.022319938,-0.041748995,-0.010641333,-0.00917426,-0.007594759,-0.077141528,0,0,0.006666692,0.163265286,-0.607843178,-0.005405426,0,0.000973549,-0.17684192,-0.021947051,-0.049382695,0,-0.025954054,-0.006535973,-0.025529204
-0.095207504,-0.025089792,0.008271259,-0.043392693,0,0,0,0,0,0.023718937,-0.103740321,0.004524882,0.007246397,-0.011110781,-0.068292615,-0.052754871,-0.046153846,0,0.029411736,0.290322598,0.5,-0.01360542,0,-0.082426176,-0.028409083,-0.035583529,-0.009901019,0.072727311,0,0.025131368,-0.116322682,-0.073499381,0.09375002,-0.029773623,0.046260113,0.029502619,-0.066994777,0.107407391,-0.011355062,-0.019916803,0,1.020000076,-0.132450328,-0.157894765,0,-0.016304307,0,-0.092367893,-0.040920756,0.027426176,0.071428452,0,-0.049176977,0,-0.028754035
-0.058616008,-0.104779308,-0.049630823,0.029897395,0,0,-0.142857166,0,-0.4,-0.084590067,-0.068504097,-0.040540501,-0.107913684,-0.049438068,-0.013089058,-0.060643568,0.021505376,0,0,-0.125,0,0.016551799,-0.158620698,-0.030508397,-0.029239758,0.025230903,-0.035714286,-0.016949487,0,-0.061080359,-0.152866247,-0.04142815,-0.114285672,-0.007338014,-0.021533159,-0.038986688,-0.016468906,-0.162207322,-0.031710493,0.008872458,0,-0.108910925,-0.038167938,-0.166666655,0,-0.099447575,0,-0.041778146,-0.06133332,-0.011200552,-0.203030226,0,-0.046362815,0,-0.026644682
-0.004500967,0.006160069,-0.107034775,-0.051551536,0,-0.250000042,0,0.047619075,0.666666667,-0.03080229,-0.128486686,-0.070422576,0.032258075,0.024822809,-0.061008031,-0.027009177,0.026315789,0,0,0.142857143,0,-0.084124785,-0.032786951,-0.078671344,0,0.016935522,0.007407407,-0.051723849,0,-0.160053358,-0.085213011,-0.068965203,-0.032258069,-0.076612803,-0.026408617,-0.047850699,-0.045210967,-0.019960155,-0.062918937,0.015602537,0,-0.444444444,-0.023809538,-0.075000015,0,-0.04907971,0,0.000558939,-0.059659267,-0.017934495,-0.43346011,0,-0.049481768,0,-0.002027747
0.021853469,-0.022448501,-0.043016066,0.000527221,0.166666667,-0.333333296,0,0.318181787,-0.65,0.011825644,-0.032008176,-0.126262625,-0.054687498,0.008073586,0.002824856,-0.031144262,-0.102564103,0,0,-0.025000042,0,0.037037108,-0.144067767,-0.030360612,0.012048226,0.018475036,-0.007352941,0,0,0.121180369,-0.041095915,-0.066666927,-0.055555614,-0.091703261,-0.055455135,-0.06445726,0.001403192,0.048879889,-0.075399169,-0.042458328,0,0.039999962,-0.016260147,0,0,-0.045161278,0,0.024022528,0.193353704,-0.042676068,0.241610791,0,-0.012957443,-0.059210502,-0.082289221
-0.022860828,0.040361772,-0.051515124,-0.101265502,0,0,0,-0.275862071,1.285714286,-0.025079115,-0.135270202,0,0.074380209,0.006864635,-0.104225112,-0.081062078,0,0,-0.314285687,-0.051282032,0,0,-0.019801962,0.033268224,0,-0.070515926,0.02962963,0,-0.060150301,-0.04417262,-0.04571431,-0.15767231,-0.082352905,-0.167467749,-0.063178016,-0.182561374,-0.067951358,-0.122330117,-0.023511673,-0.084597489,-0.066666747,0,0,-0.189189199,0,-0.094594632,0,-0.227495886,-0.075949299,-0.080321234,-0.194594629,0,-0.074850043,0,-0.109963093
0.018867769,-0.03545171,0.015974362,-0.061032812,0,0,0,0,-0.125,-0.064186075,0.147160855,-0.089595358,-0.069230807,-0.009090262,-0.015723491,-0.095057136,0,0,-0.1666667,-0.054054032,0,-0.035714352,-0.202020188,-0.058712186,0,0.049752574,-0.005755381,0,-0.040000445,-0.077023895,0.020958136,0.006988859,-0.07692309,0.175168479,0.040191013,0.138095771,0.0503573,-0.103982255,-0.035659921,-0.047800752,-0.285714278,0,0.041322313,0.133333439,0,0.007462715,-0.068750237,-0.019068216,-0.057534619,-0.042576451,-0.026845627,0,0.003235923,0,-0.000829162
0.199259013,0,0.241614418,0.084375078,0,0,0.166666698,0,0,0.138244356,0.039393699,0.149206278,0.090909098,0.001146422,0.127795403,0.04789911,0.028571429,0.5,0.75,0.285714286,0,0.085185285,0.24050632,0.062374319,0.011904733,0.02670858,0,-0.045454714,-0.024999892,0.205610208,0.175953117,0.03974783,0.180555527,0.02620762,0.07334615,0.152301231,0.047227518,0.037036941,0.121997448,0.127845384,0.500000113,0,0.142857078,-0.029411835,0,0.229629658,0,0.191505039,0.098837578,0.105815291,0.33103465,0,0.082382113,0,0.120331921
-0.053736897,-0.00138646,-0.065006383,-0.043227832,0,0,-0.5,0,-0.142857143,-0.031184009,-0.064139726,-0.002762428,0.060606079,0.002291509,-0.048158599,-0.064154226,0,-0.444444444,-0.028571401,-0.066666686,0,0,-0.051020419,-0.068181878,0,-0.036725226,0.001447193,0,0.008547355,0.008689435,-0.02493769,0,0.305882392,0.069433814,-0.017083581,-0.010167173,-0.077212641,0.033333417,-0.021408303,-0.027893869,-0.166666717,0,-0.062499975,-0.030303002,0,-0.048192781,-0.010066836,-0.030211312,-0.018518729,0.008455391,-0.378238328,0,-0.024530238,0,0.021481466
-0.144255703,-0.009722525,-0.017607356,-0.090361361,0,0,0.428571444,0,-0.166666667,-0.073572021,-0.113188199,-0.102493046,-0.121428552,0,-0.08630937,-0.096829138,0,0,-0.411764722,-0.047619028,1,0,0,-0.093495802,0,-0.106169035,-0.024566503,0.009523936,-0.025423607,-0.160461075,-0.092071643,-0.13713614,-0.063063034,-0.070895482,-0.054624097,-0.092809946,-0.034801823,-0.034562233,-0.057570514,-0.024114447,0,0,-0.170370384,-0.062500047,0,-0.050632923,0.016949229,-0.018068536,-0.132075367,-0.047034735,0.016666613,0,-0.083431041,0,-0.075054396
0.085431071,-0.037167014,0.102481758,0.006622346,0,0,0,0,-0.4,0.081243427,0.01170956,0.101851828,0.032520252,0.005713437,0.094462356,0.02751419,0,0,0,0,-0.166666667,-0.077816035,0,-0.01345302,0,0.064869844,0.011851822,0,0.081738814,0.118781896,-0.036619684,-0.013361248,-0.048076974,0.074698371,0.050886011,0.049333014,0.094744839,-0.026253015,0.039095464,0.030341298,0,0,0.07142859,-0.066666606,0,0.033333333,-0.300000122,-0.026015382,-0.04658397,0.046137196,-0.049180436,0,0.02282033,0.076923036,-0.038808256
-0.007730206,0.032774959,-0.021675861,0.033552652,0,0,0.59999994,0.047619075,0.333333333,0.039622866,-0.004628997,0.022409009,0.086614183,0,-0.017857051,-0.045244631,0,0,0.700000048,-0.574999995,0.2,0,0,-0.011363631,0,-0.035605059,0.008784788,0,-0.053054701,0.023006575,0.017543843,-0.012829924,-0.040404003,-0.059042955,0.014995501,0.014643607,-0.022424395,0.024509781,0.007348734,0.036733212,0.200000072,0,0,0.107142875,1.550000266,0.109677469,0.142856936,0.050163012,-0.048859655,0.044923153,0.017241511,0,-0.024817976,0,0.007748775
0.087110484,0.004231518,-0.002130197,0.042011839,0,0,-0.062499942,-0.04545457,-0.25,0.080408896,-0.063953741,0.068493149,0.079710153,0.002272855,0.063636377,-0.011604932,0,-0.2,0,0.941176496,0,0,-0.053763453,0.050574556,-0.005882339,0.023074529,0.015965182,0,0,0.006078101,0.00287356,-0.002887766,0.084210517,0.049245245,0.042782266,0.058107883,-0.000359053,0.023923537,0.068281428,0.082870182,0,0.153846196,0.025000016,0.096774208,0,0,0.083333819,0.04094299,0.219177849,0.023753516,0.169491532,0,0.066580901,0,0.09307968
-0.039087727,-0.002106436,-0.059777931,-0.041539669,0,-0.5,-0.4666667,0,0.7,-0.010109598,-0.064596153,-0.0051282,0.013422857,0.014739446,-0.056980216,-0.081213828,0,-0.25,0,0.090909114,-0.166666667,0,-0.125000017,-0.06564556,0,0.001691378,0.014285714,0,0.105262935,-0.039873028,0.045845297,-0.010137826,-0.067961199,-0.061317393,-0.03276286,-0.05025072,-0.067766067,-0.009345896,-0.027041906,0.003244897,0,0,0,-0.147058877,0,-0.011627951,0,0.014898376,-0.092696598,-0.031064153,-0.079710241,0,-0.055434946,0,0.010736757
-0.107119099,-0.030964515,0.005249917,-0.042065118,0,0,0.624999977,0,0,0.009778421,-0.187251251,-0.067010366,-0.01324507,0,-0.081570775,-0.038338645,0,0.666666667,-0.117647084,0.027777706,0,0,0.090909084,-0.009367634,0.017751498,-0.059385939,0.014084507,0.075471553,-0.002303914,-0.16171151,-0.038356192,-0.017556623,-0.031249936,-0.045967476,-0.007323425,-0.056312017,-0.034615527,0.011792498,-0.066816291,-0.033154233,0,0,-0.796747971,0,0,-0.082352919,-0.003846436,-0.021139041,-0.195046559,-0.04611137,-0.086614202,0,-0.059709155,0,-0.025274693
-0.07137438,-0.015250549,-0.042688651,-0.065868087,0,1,-0.384615376,0,0,-0.021519145,0.003268313,-0.022099427,-0.006711361,0,-0.07894745,-0.038759628,-0.166666667,-0.4,0,-0.189189171,-0.2,0,-0.107142829,-0.115839232,0,0.053261376,0,0,0,-0.087070725,-0.028490001,-0.006701422,-0.032258069,-0.038884097,0.013525589,-0.10132078,0.05896477,-0.067599059,-0.003910883,-0.002508791,0,0,0.319999981,-0.034482726,0,-0.057692343,0,-0.011997693,-0.053846098,0.026763632,-0.034482654,0,0.031207611,0.038961065,-0.190154064
-0.058871365,-0.06194703,-0.015654721,0.012820469,0,0,0,-0.047619004,-0.411764706,-0.04728418,-0.083061942,-0.025423705,-0.101351362,-0.005586604,-0.085714291,-0.072580944,0,1,-0.166666667,0.100000028,0,-0.022205511,0.093333324,0.024064111,0,0.0275563,0,0,0,-0.082631115,-0.052785942,-0.09220381,0.0222222,0.007035699,-0.050348438,-0.115419364,-0.016177919,0.067499995,-0.001208099,0.022917561,0,0,-0.151515154,0,0,-0.068027212,0.050192986,-0.031572894,0.069105886,-0.045665761,-0.080357128,0,-0.0863158,-0.125,-0.007424635
-0.144222426,-0.019654097,-0.036626199,-0.052742601,-0.285714286,0,0,0,0,-0.021237262,-0.079929622,-0.075362315,0.007518743,0,-0.054687446,-0.004968739,0.22,0,0.280000019,-0.787878787,-0.25,-0.075700279,0,-0.020887623,0,-0.04008791,-0.006944444,0,0.000769718,-0.025319087,-0.040247713,-0.054499959,0.097826104,0.013973702,-0.046630638,-0.02115865,-0.06118522,-0.084309109,-0.052011102,-0.036885138,0,0,-0.07142859,0.035714251,0,0.036496351,-0.034926136,-0.00188053,-0.144486712,-0.000635313,-0.12621366,0,-0.00259236,0,-0.033660572
0.05076144,-0.016038965,0.038519193,0.094283542,0,0,0,-0.20000003,0,0.055896239,0.098456024,0.084639491,-0.044776097,0,0.045454708,0.078651682,0,-0.333333333,-0.437500023,2.714285541,0,0,-0.073170735,0.093333378,0.017441759,0.114918958,-0.006993007,-0.096491158,0.037692213,0.17931006,0.029032308,0.013100015,-0.019802028,0.135228591,0.003015063,0.06742168,0.114867602,-0.028133026,0.087719415,0.018439702,0,0,-0.038461503,0.06896557,0,0.00704228,0,0.050879512,0.057777681,0.076906818,0.088888852,0,0.037250947,0.028571401,0.129172744
-0.043478398,0.129651671,-0.000963513,-0.022388117,0.5,-0.5,0.250000047,0,0.666666667,0.019432688,0.25483355,0.130057816,0.085937507,0.0101119,-0.031620816,0.053240833,0,0,0.777777851,-0.076923046,0,0,0,0,0,-0.004908219,0,0,0.037805569,0.045029346,0.062695939,0.012931151,-0.010100966,-0.062215666,0.030394109,0.016875152,-0.077457123,0.099999969,0.004985276,0.044961086,0,0,0.039999962,0,0,-0.034965034,0,0.043634235,0.121848514,-0.028133079,0.091836727,0,-0.014754711,0,0.118251957
0.142424159,0.02566,0.146576871,0.110340184,0,0,0,0,-0.2,0.023444294,0.043416902,0.007672627,-0.007194265,-0.004448923,0.069387794,-0.016483553,0,0,0,0.500000044,0,0.036035893,0,0.004878216,-0.011428428,0.026739159,0,0,0,0.098116107,-0.064896762,0.072340203,-0.010204106,0.014563397,0.040843004,0.041726267,0.072871084,-0.088516723,0.03968511,0.013168235,0,0,0.153846196,-0.096774208,0,0.050724623,0,0.012027545,-0.014980962,-0.001619354,0.028037548,0,0.015823628,0,0.007279692
0.084880718,0.037883814,0.009251371,0.027499914,0,0,0.099999978,0,1,-0.018411341,0.09932908,0.048223364,0.007246397,0.005586245,0.122137577,0.039106309,0,0,0,0.111111059,0.333333333,-0.058497804,0.302631608,0.014562837,0.011560547,0.05082166,-0.007042254,0,-0.017142607,-0.033123767,-0.009463713,0.069047783,0.020618537,0.044656703,0.054188736,0.047792227,0.026209104,0.089238887,-0.00757823,-0.012466622,0.166666566,0,0,0.071428502,-0.215686196,0.01379309,0,0.0464064,-0.053232254,0.033860494,0.009090831,0,0.027816087,0,-0.001901915
-0.017930049,0.019972733,-0.000833355,-0.066909933,-0.333333333,1,-0.090909072,0,0.125,0.03184298,0.026862142,0.031477024,0.01438853,0.001111054,0.040816281,0.008601719,-0.043715847,0,-0.437500023,-0.200000021,-0.25,0,-0.070707063,0.02870829,0.005714331,0.005775273,0,0,0,0.029866366,-0.015923627,-0.011878379,-0.111111111,0.056488866,0.025110515,0.017810743,-0.000719464,0.05542169,-0.020078878,-0.023368398,0,0,0.066666683,-0.033333303,0.249999847,0.047619035,0,-0.006663272,-0.040160416,0.00078453,0.027027087,0,0.001894656,0.006944471,-0.017149416
0.068050194,0.02565854,-0.014595664,0.039765236,0,0,0,0.562500035,-0.055555556,-0.0050731,0.054696858,0.025821514,0.113475136,0.014428866,0.055555579,0.030917167,0,0,0,0.187500058,0,0,0,-0.002325624,0,-0.008133907,0,0,0.018168851,0.083418589,0.084142394,0.006761564,0.090909084,0.064306516,0.010662949,0.046948572,-0.015118693,0.027397233,0.038383835,0.018151797,0,-0.166666667,-0.062500014,-0.034482726,-0.099999951,0.045454596,0,0.045276905,0.138075369,0.012149609,-0.017543898,0,0.05834667,0,0.082590202
-0.076146396,0.007241345,-0.10368169,-0.038871553,0,0,0,0,0.058823529,-0.043551965,-0.076663073,-0.027459929,-0.025477715,-0.014223635,-0.083591397,-0.016546237,0,1,0.777777851,-0.605263167,0,0.007556604,0,-0.06526802,-0.011363727,-0.068982458,0.007092199,0,-0.029264827,-0.110691559,-0.029850719,-0.015671661,-0.041666628,-0.103190906,-0.033361978,-0.071748528,-0.041666645,0.102222231,-0.068927233,-0.017018335,0,0,-0.066666683,-0.107142875,0,-0.0621118,0,-0.003743249,-0.058823311,-0.073765647,0,0,-0.060234591,0,-0.057306594
-0.060555082,-0.033333268,-0.028800695,0.020221727,0.3,0,0,-0.399999976,0,-0.014882389,-0.070818038,-0.049411774,0.045751632,0,-0.138513457,-0.043112306,0,-0.375,0,-0.466666681,0,-0.015833507,0,-0.124688293,0,0.01373054,0,0,-0.061029574,-0.092598702,0.058461556,-0.083396306,0,-0.012112282,-0.012389235,-0.024155045,-0.003813656,0.100806451,-0.051342996,-0.03270119,0,0,0,-0.04000003,0,-0.092715267,0,-0.027375596,-0.199219042,-0.017349593,-0.151785761,0,-0.051602568,0,-0.039133748
0.030438922,-0.020960278,-0.007778226,0.021739281,0,-0.5,0,0,-0.111111111,0.015558107,-0.068331116,0.034653433,-0.050000016,0,0.019607622,0.002197674,0,0,-0.125000028,0.374999983,0,0,0,0.048433222,0,0.04446708,0,0,0.057165098,0.033951464,-0.043604678,-0.026468149,0.02173911,0.010727996,0.024492304,0.063006399,0.03139309,0.034798545,0.06387637,-0.007101848,0,0,0.07142859,0.041666699,0,0.007299298,0,-0.033112287,-0.180487721,0.05552016,0.014736808,0,0.008304883,0,0.037564247
0.003474934,-0.015193123,-0.014208742,-0.010012697,0,0,-0.20000003,0,-0.25,-0.004440515,-0.031030064,0.023923537,0.013157932,-0.008878451,-0.053845911,-0.028508957,-0.142857143,0.6,0,0.363636416,0,-0.000846639,0,-0.040760928,0.005747173,-0.041105192,0,0,-0.011110986,0.046612291,0.024316087,-0.03993214,-0.127659599,-0.047763342,0.009912501,-0.076206765,-0.046770515,0.042477835,-0.032534971,0.032618106,0,0,-0.099999984,0,0,-0.260869589,0,-0.087328767,-0.035714136,-0.002418504,-0.022302917,0,-0.0181771,-0.034482759,-0.045731739
-0.027705293,-0.012622476,0.036779473,-0.032869497,0,0,0,0,-0.333333333,-0.015611072,-0.04512338,-0.05373832,-0.064935051,0.002239466,-0.081300824,-0.076749083,0.133333333,-0.375,-0.035714252,-0.133333347,0,0,-0.336956518,-0.036827424,-0.005714331,-0.071192207,0,-0.029126208,-0.01498118,-0.062928206,-0.03264092,-0.076106135,-0.024390222,-0.015127159,0.001731933,-0.002291174,0.015965827,-0.01358233,-0.03699165,-0.026323769,0,0,0.07407409,0,0,0,0,-0.081926397,-0.185185234,-0.005656533,-0.082228107,0,-0.030951737,0,-0.012779508
-0.135351715,-0.05184665,-0.048897508,-0.037908684,0,0,0,-0.20000005,0,0.007022732,-0.175304616,-0.172839569,-0.104166678,0,-0.088495588,-0.122249735,0,0,0,-0.076923046,0,0,0.475409762,-0.082352892,0,-0.032143003,0,0,0.00380208,-0.080430984,-0.061349708,-0.070881672,-0.075000015,-0.082457703,-0.047262251,-0.084060804,-0.032196251,-0.037865713,-0.077777754,-0.038986693,0,-0.7,0,-0.120000022,0,-0.088235258,0,-0.055858301,-0.204545483,-0.029865856,-0.093641536,0,-0.054925051,0,-0.043284808
0.100926874,0.029213215,0.058467625,0.058424118,0,0,0.12500007,0,0,0.064117499,0.157116018,0.14029852,0.124030966,0,0.203883392,0.059888526,0,0,-0.07407409,-0.166666681,0,0,-0.166666645,0.086538749,0,0.029520338,0.007042254,0,0,0.094998658,0.071895436,0.039175717,-0.067567551,0.136564237,0.083182198,0.091775528,0.103762277,-0.085867622,0.15008602,-0.015102307,-0.142857069,2.666666667,-0.034482807,0,0.333333333,0.086021524,0,-0.018037366,0.257142902,0.062198749,0.031887757,0,0.087372333,0,0.059196577
-0.087932677,0.008733491,-0.021904658,-0.056482493,0.076923077,0,0,-0.249999953,0,-0.008033926,-0.100638736,-0.136125652,0.006896571,-0.002234462,-0.185483835,-0.05387614,0,0.8,0,-0.399999989,-0.333333333,0,0.199999968,-0.09734542,0,-0.049352038,-0.006993007,0,0.021212227,-0.075291179,0.051829292,-0.111110909,0.057971059,-0.103101011,-0.026249725,-0.042719645,-0.05956203,0,-0.063453991,-0.026157522,0,0,-0.07142859,0.090909084,0.25,0.009900933,-0.009523812,-0.000734799,0.007575311,-0.035094403,-0.050061855,0,-0.05190601,0,-0.019560857
-0.028717687,-0.013708314,-0.040895887,-0.013605594,0,1,2,0,0.5,-0.021526053,-0.090586668,-0.051515103,0.006849334,0,-0.113861453,-0.045833324,0,-0.444444444,0,1.166666593,0,-0.016949124,-0.011111101,-0.032679726,0.005747173,-0.017981109,0.007042254,0,0.056379932,-0.035751058,0,-0.018973322,-0.109589027,-0.026793409,-0.013478434,0.012955717,-0.027088956,0.207436383,-0.000958687,-0.031799691,0,0,-0.153846104,0,0,-0.205882301,-0.028846553,0.080882383,0.022556778,-0.027993524,-0.131424815,0,-0.02752876,0,-0.004885962
-0.045406869,-0.020482528,0.025380856,-0.03310353,-0.214285714,-0.5,0.037037,0.333333251,0,-0.015029451,0.00585937,-0.012779616,-0.020408152,0.006718278,-0.067039111,-0.024745246,0,0,0,-0.230769218,0,-0.050862297,0,-0.104729486,0,0.010631952,0,0,-0.188202074,0.022717294,-0.069565219,0.023890808,-0.061538505,0.023090224,0.00697669,-0.009000452,0.03686274,-0.035656445,0.02463195,-0.005421213,0,-0.363636364,0,0.041666699,0,0.086419725,0,-0.002040754,-0.080882412,0.02270354,-0.068913865,0,0.019720199,0,-0.008592445
-0.092920383,-0.006722209,-0.041089219,-0.014978716,0,0,-0.571428583,0.083333318,0.333333333,-0.044670405,-0.166989684,0.006472486,-0.09027782,0.004450175,-0.239520873,-0.198507429,0,0,-0.24000001,0.200000021,0,-0.000908045,0.011235945,-0.143396586,0.003428622,-0.050555368,0,0,0.162629231,-0.117351365,0.018691571,-0.133333324,-0.049180337,-0.089409509,-0.052251606,-0.049235152,-0.023827752,-0.107563006,-0.03684027,-0.015389006,0,0.428571429,0,0,0,-0.056818181,0,-0.127470819,-0.111999768,-0.019938445,-0.018503515,0,-0.023081584,0.007142884,-0.038794886
-0.056097503,-0.041352883,0.009292545,-0.098479267,0,0,0,-0.153846127,0,-0.038657405,-0.305361509,-0.128617322,-0.061068646,-0.003322918,-0.102362292,-0.115456263,0,0.8,0,-0.166666681,0.5,0.08363629,-0.39999996,-0.295154143,-0.003416907,0.017235731,-0.006993007,-0.250000017,-0.095238055,-0.09971489,-0.107033611,-0.116666829,-0.086206874,-0.040991234,-0.034724596,-0.041226939,0.003099853,-0.011299424,-0.056726235,-0.133832175,-0.066666747,0,-0.318181833,-0.319999967,0,-0.156626525,0,-0.096875386,-0.009009272,-0.045721386,0.031147414,0,-0.086207066,-0.007092225,-0.131816223
-0.005168251,-0.014117597,0.051150989,0.115662776,0,0,0,-0.090909072,-0.25,-0.001685597,0.013422842,-0.180811809,-0.024390312,0,0.114035196,-0.160000011,-0.176470588,-0.555555556,-0.052631592,0,-0.333333333,0,0,0.243750007,0.005714331,0.055371172,0.007042254,0.039999904,-0.136512959,0.069619966,-0.126712368,-0.139332345,-0.037735877,0.145128733,0.064373551,0.0660729,0.157975618,-0.011428561,0.070103294,0.025187603,-0.428571444,0,0.066666683,0.235294082,0,-0.04285717,0.059406465,0.038927423,0.345454864,-0.008571434,0.158187688,0,0.0611459,0,0.095449982
